osmid,y,x,highway,street_count,junction,geometry
7819888995,13.1595488,80.2578384,,1,,POINT (80.2578384 13.1595488)
7819889004,13.1630557,80.25453,,1,,POINT (80.25453 13.1630557)
7819889008,13.1645006,80.2541794,,3,,POINT (80.2541794 13.1645006)
7819889009,13.1616743,80.2591966,,1,,POINT (80.2591966 13.1616743)
7819889010,13.1617814,80.2598402,,3,,POINT (80.2598402 13.1617814)
7819889011,13.1614072,80.2590302,,1,,POINT (80.2590302 13.1614072)
7819889012,13.1614522,80.2585111,,3,,POINT (80.2585111 13.1614522)
7819889013,13.1615561,80.2590464,,1,,POINT (80.2590464 13.1615561)
7819889014,13.1620226,80.2590851,,1,,POINT (80.2590851 13.1620226)
7819889015,13.1620377,80.258568,,3,,POINT (80.258568 13.1620377)
7819889016,13.1623707,80.2590636,,1,,POINT (80.2590636 13.1623707)
7819889017,13.1624,80.2586031,,3,,POINT (80.2586031 13.1624)
7819889019,13.162849,80.2594495,,3,,POINT (80.2594495 13.162849)
7819889022,13.1625826,80.2591079,,1,,POINT (80.2591079 13.1625826)
7819889023,13.1626757,80.2595124,,3,,POINT (80.2595124 13.1626757)
7819889024,13.1629432,80.2567283,,1,,POINT (80.2567283 13.1629432)
7819889025,13.1628642,80.2573644,,3,,POINT (80.2573644 13.1628642)
7819889027,13.1632322,80.2563215,,3,,POINT (80.2563215 13.1632322)
7819889030,13.1631226,80.2581117,,1,,POINT (80.2581117 13.1631226)
7819889031,13.1636453,80.258123,,3,,POINT (80.258123 13.1636453)
7819889032,13.1623145,80.2571553,,3,,POINT (80.2571553 13.1623145)
7819889033,13.162169,80.2576602,,1,,POINT (80.2576602 13.162169)
7819889034,13.1624059,80.2577109,,1,,POINT (80.2577109 13.1624059)
7819889035,13.1628446,80.2578055,,3,,POINT (80.2578055 13.1628446)
7819889037,13.1622294,80.2582421,,1,,POINT (80.2582421 13.1622294)
7819889041,13.1628159,80.2581204,,3,,POINT (80.2581204 13.1628159)
7819889042,13.1611531,80.256841,,3,,POINT (80.256841 13.1611531)
7819889043,13.1610987,80.2574158,,1,,POINT (80.2574158 13.1610987)
7819929581,13.0891741,80.1613188,,3,,POINT (80.1613188 13.0891741)
7819931682,13.0362208,80.162862,,3,,POINT (80.162862 13.0362208)
7819931683,13.0355197,80.1622199,,3,,POINT (80.1622199 13.0355197)
7819932693,13.0344929,80.1578928,,3,,POINT (80.1578928 13.0344929)
7819932713,13.0207431,80.1636026,,3,,POINT (80.1636026 13.0207431)
7819932714,13.0202407,80.1635739,,1,,POINT (80.1635739 13.0202407)
7819932716,13.0170841,80.1614999,,1,,POINT (80.1614999 13.0170841)
7819932717,13.0217462,80.1578682,,3,,POINT (80.1578682 13.0217462)
7819932718,13.0214084,80.1578188,,1,,POINT (80.1578188 13.0214084)
7819932719,13.0183107,80.1571249,,3,,POINT (80.1571249 13.0183107)
7819959611,13.1759696,80.2138537,,1,,POINT (80.2138537 13.1759696)
7819959613,13.1755257,80.2150988,,3,,POINT (80.2150988 13.1755257)
7819959618,13.1748237,80.2134796,,4,,POINT (80.2134796 13.1748237)
7819959630,13.1770862,80.2172742,,1,,POINT (80.2172742 13.1770862)
7819959633,13.177108,80.2167178,,1,,POINT (80.2167178 13.177108)
7819959636,13.1773899,80.2173253,,3,,POINT (80.2173253 13.1773899)
7819959645,13.1768742,80.2154658,,3,,POINT (80.2154658 13.1768742)
7819959648,13.1759456,80.2154772,,3,,POINT (80.2154772 13.1759456)
7819959651,13.1748937,80.2109107,,1,,POINT (80.2109107 13.1748937)
7819959653,13.1758407,80.2184182,,3,,POINT (80.2184182 13.1758407)
7819959655,13.1744347,80.2157273,,3,,POINT (80.2157273 13.1744347)
7819959662,13.1768428,80.2138586,,3,,POINT (80.2138586 13.1768428)
7819959666,13.176158,80.2195997,,1,,POINT (80.2195997 13.176158)
7819975419,13.0328135,80.1544877,,3,,POINT (80.1544877 13.0328135)
7819975427,13.0268401,80.155468,,3,,POINT (80.155468 13.0268401)
7819975431,13.0165223,80.1524935,,3,,POINT (80.1524935 13.0165223)
7819993079,13.1670791,80.2588612,,1,,POINT (80.2588612 13.1670791)
7819993080,13.167066,80.2593462,,3,,POINT (80.2593462 13.167066)
7819993081,13.1671539,80.2593487,,3,,POINT (80.2593487 13.1671539)
7819993082,13.1670989,80.259997,,3,,POINT (80.259997 13.1670989)
7820013887,13.1670874,80.2556854,,3,,POINT (80.2556854 13.1670874)
7820013892,13.1669725,80.2564475,,3,,POINT (80.2564475 13.1669725)
7820013898,13.1662571,80.2557011,,3,,POINT (80.2557011 13.1662571)
7820013899,13.166194,80.2561579,,1,,POINT (80.2561579 13.166194)
7820013901,13.1596252,80.2567552,,1,,POINT (80.2567552 13.1596252)
7820013902,13.1606524,80.2579954,,3,,POINT (80.2579954 13.1606524)
7820013906,13.1601082,80.256422,,1,,POINT (80.256422 13.1601082)
7820013907,13.1609576,80.2575374,,1,,POINT (80.2575374 13.1609576)
7820013908,13.1608385,80.2584614,,3,,POINT (80.2584614 13.1608385)
7820013911,13.163937,80.2628967,,3,,POINT (80.2628967 13.163937)
7820013916,13.1643596,80.263014,,3,,POINT (80.263014 13.1643596)
7820013917,13.1630372,80.2619426,,3,,POINT (80.2619426 13.1630372)
7820013918,13.1629505,80.2624822,,1,,POINT (80.2624822 13.1629505)
7820013919,13.1637969,80.2615274,,1,,POINT (80.2615274 13.1637969)
7820013920,13.1637439,80.2620282,,3,,POINT (80.2620282 13.1637439)
7820013923,13.1599226,80.2611859,,3,,POINT (80.2611859 13.1599226)
7820013924,13.1603593,80.2612272,,3,,POINT (80.2612272 13.1603593)
7820013929,13.1619547,80.2610808,,1,,POINT (80.2610808 13.1619547)
7820013931,13.1616658,80.2614165,,1,,POINT (80.2614165 13.1616658)
7820013932,13.1613733,80.2603595,,3,,POINT (80.2603595 13.1613733)
7820013933,13.1613586,80.2608051,,1,,POINT (80.2608051 13.1613586)
7820013934,13.1633636,80.2614664,,3,,POINT (80.2614664 13.1633636)
7820013935,13.1632787,80.2619769,,3,,POINT (80.2619769 13.1632787)
7820013936,13.1633002,80.2619797,,3,,POINT (80.2619797 13.1633002)
7820013937,13.163222,80.2625612,,1,,POINT (80.2625612 13.163222)
7820013938,13.1631224,80.2626253,,1,,POINT (80.2626253 13.1631224)
7820013939,13.163025,80.2631536,,3,,POINT (80.2631536 13.163025)
7820013944,13.1615187,80.2607271,,1,,POINT (80.2607271 13.1615187)
7820013945,13.1615266,80.2603488,,3,,POINT (80.2603488 13.1615266)
7820013950,13.1594532,80.2611923,,1,,POINT (80.2611923 13.1594532)
7820013951,13.1591396,80.2611838,,3,,POINT (80.2611838 13.1591396)
7820013952,13.1618818,80.2618065,,3,,POINT (80.2618065 13.1618818)
7820013953,13.1617945,80.2621768,,1,,POINT (80.2621768 13.1617945)
7820013954,13.1641249,80.2602689,,3,,POINT (80.2602689 13.1641249)
7820013955,13.1640368,80.2607239,,1,,POINT (80.2607239 13.1640368)
7820013956,13.1636304,80.2601496,,3,,POINT (80.2601496 13.1636304)
7820013957,13.1634749,80.2608488,,4,,POINT (80.2608488 13.1634749)
7820013958,13.1666522,80.2642421,,1,,POINT (80.2642421 13.1666522)
7820013959,13.1667051,80.263562,,3,,POINT (80.263562 13.1667051)
7820013960,13.1678784,80.2641776,,1,,POINT (80.2641776 13.1678784)
7820013961,13.167579,80.2635583,,3,,POINT (80.2635583 13.167579)
7820013962,13.1675779,80.264019,,1,,POINT (80.264019 13.1675779)
7820013963,13.1661827,80.2639921,,3,,POINT (80.2639921 13.1661827)
7820013970,13.1650304,80.2635209,,3,,POINT (80.2635209 13.1650304)
7820013971,13.1648055,80.2607815,,1,,POINT (80.2607815 13.1648055)
7820013972,13.1647872,80.2611805,,3,,POINT (80.2611805 13.1647872)
7820013978,13.1650261,80.2636771,,3,,POINT (80.2636771 13.1650261)
7820013979,13.1643206,80.2635522,,3,,POINT (80.2635522 13.1643206)
7820013980,13.1637455,80.2625071,,1,,POINT (80.2625071 13.1637455)
7820013989,13.1598842,80.2578519,,3,,POINT (80.2578519 13.1598842)
7820013990,13.159989,80.2570746,,1,,POINT (80.2570746 13.159989)
7820013991,13.1605374,80.2572206,,3,,POINT (80.2572206 13.1605374)
7820013992,13.1635402,80.2564143,,3,,POINT (80.2564143 13.1635402)
7820014000,13.1628703,80.257523,,3,,POINT (80.257523 13.1628703)
7820014001,13.1637197,80.2575999,,3,,POINT (80.2575999 13.1637197)
7820014002,13.1633564,80.257954,,1,,POINT (80.257954 13.1633564)
7820014006,13.1628401,80.2578553,,3,,POINT (80.2578553 13.1628401)
7820014008,13.1603749,80.2580881,,1,,POINT (80.2580881 13.1603749)
7820014009,13.1606344,80.2581269,,3,,POINT (80.2581269 13.1606344)
7820014013,13.1609223,80.2578112,,3,,POINT (80.2578112 13.1609223)
7820014014,13.1606809,80.2577798,,3,,POINT (80.2577798 13.1606809)
7820014015,13.1669411,80.2546118,,1,,POINT (80.2546118 13.1669411)
7820014019,13.1674355,80.2548908,,3,,POINT (80.2548908 13.1674355)
7820014020,13.1671046,80.2548688,,3,,POINT (80.2548688 13.1671046)
7820014021,13.1670974,80.2552206,,3,,POINT (80.2552206 13.1670974)
7820014025,13.1656634,80.2550267,,3,,POINT (80.2550267 13.1656634)
7820014026,13.1657883,80.2553741,,3,,POINT (80.2553741 13.1657883)
7820014027,13.1656756,80.2553684,,3,,POINT (80.2553684 13.1656756)
7820014028,13.1648488,80.2527511,,3,,POINT (80.2527511 13.1648488)
7820014041,13.1651013,80.2538059,,3,,POINT (80.2538059 13.1651013)
7820014042,13.1650125,80.2550494,,1,,POINT (80.2550494 13.1650125)
7820014043,13.1644791,80.2550959,,3,,POINT (80.2550959 13.1644791)
7820014048,13.1665735,80.2547306,,1,,POINT (80.2547306 13.1665735)
7820014049,13.1665265,80.2551703,,3,,POINT (80.2551703 13.1665265)
7820024332,13.1109326,80.1740547,,3,,POINT (80.1740547 13.1109326)
7820024336,13.1112281,80.1741115,,3,,POINT (80.1741115 13.1112281)
7820024337,13.1109232,80.1741084,,3,,POINT (80.1741084 13.1109232)
7820024357,13.1216555,80.1678727,,3,,POINT (80.1678727 13.1216555)
7820028236,13.1757629,80.2191126,,3,,POINT (80.2191126 13.1757629)
7820050659,12.9687683,80.1819679,,3,,POINT (80.1819679 12.9687683)
7820053228,13.147281,80.2494122,,1,,POINT (80.2494122 13.147281)
7820053232,13.1468426,80.2494902,,3,,POINT (80.2494902 13.1468426)
7820053235,13.1571793,80.2537257,,1,,POINT (80.2537257 13.1571793)
7820053236,13.1569831,80.2549824,,3,,POINT (80.2549824 13.1569831)
7820061535,13.1631662,80.2573178,,3,,POINT (80.2573178 13.1631662)
7820061536,13.1623836,80.252507,,3,,POINT (80.252507 13.1623836)
7820061537,13.1621254,80.252372,,3,,POINT (80.252372 13.1621254)
7820074208,13.1299869,80.24979,,3,,POINT (80.24979 13.1299869)
7820074220,13.1316187,80.2526505,,4,,POINT (80.2526505 13.1316187)
7820074221,13.1316583,80.252541,,3,,POINT (80.252541 13.1316583)
7820074226,13.1316216,80.252481,,3,,POINT (80.252481 13.1316216)
7820074227,13.1315238,80.2528967,,3,,POINT (80.2528967 13.1315238)
7820074228,13.131478,80.2522756,,3,,POINT (80.2522756 13.131478)
7820074234,13.130356,80.2504701,,4,,POINT (80.2504701 13.130356)
7820074238,13.132053,80.2531197,,3,,POINT (80.2531197 13.132053)
7820074240,13.1335124,80.259244,,3,,POINT (80.259244 13.1335124)
7820074243,13.1325024,80.2640046,,3,,POINT (80.2640046 13.1325024)
7820074263,13.1306275,80.2664063,,3,,POINT (80.2664063 13.1306275)
7820097259,13.1221586,80.165568,,3,,POINT (80.165568 13.1221586)
7820097260,13.1236307,80.1614537,,1,,POINT (80.1614537 13.1236307)
7820097264,13.1225891,80.16527,,1,,POINT (80.16527 13.1225891)
7820097267,13.1221222,80.1646004,,3,,POINT (80.1646004 13.1221222)
7820097270,13.1209832,80.1653266,,1,,POINT (80.1653266 13.1209832)
7820097272,13.1231969,80.1660237,,1,,POINT (80.1660237 13.1231969)
7820097273,13.1221325,80.1661244,,3,,POINT (80.1661244 13.1221325)
7820097275,13.1222528,80.1625264,,3,,POINT (80.1625264 13.1222528)
7820097277,13.1235967,80.1619332,,1,,POINT (80.1619332 13.1235967)
7820097280,13.1226229,80.1629445,,3,,POINT (80.1629445 13.1226229)
7820097281,13.1224668,80.1645453,,3,,POINT (80.1645453 13.1224668)
7820097282,13.122267,80.165531,,1,,POINT (80.165531 13.122267)
7820097283,13.121679,80.1654551,,3,,POINT (80.1654551 13.121679)
7820100739,13.0598589,80.174323,,3,,POINT (80.174323 13.0598589)
7820100742,13.0597969,80.1750253,,3,,POINT (80.1750253 13.0597969)
7820100745,13.0609622,80.1761886,,4,,POINT (80.1761886 13.0609622)
7820100748,13.0616827,80.1793207,,4,,POINT (80.1793207 13.0616827)
7820100750,13.0621466,80.1802502,,1,,POINT (80.1802502 13.0621466)
7820100755,13.0591913,80.1807179,,3,,POINT (80.1807179 13.0591913)
7820100756,13.0589604,80.1816845,,1,,POINT (80.1816845 13.0589604)
7820100757,13.0589927,80.181069,,3,,POINT (80.181069 13.0589927)
7820100758,13.0592601,80.1820841,,1,,POINT (80.1820841 13.0592601)
7820100765,13.0604835,80.1815387,,3,,POINT (80.1815387 13.0604835)
7820100766,13.0592536,80.1817358,,3,,POINT (80.1817358 13.0592536)
7820100767,13.0605124,80.1818474,,3,,POINT (80.1818474 13.0605124)
7820100769,13.0616121,80.1812641,,3,,POINT (80.1812641 13.0616121)
7820100770,13.0616183,80.1809537,,3,,POINT (80.1809537 13.0616183)
7820100773,13.0629341,80.1817562,,3,,POINT (80.1817562 13.0629341)
7820100774,13.0629759,80.1812255,,3,,POINT (80.1812255 13.0629759)
7820100782,13.0614478,80.1853957,,3,,POINT (80.1853957 13.0614478)
7820100784,13.0615155,80.1851473,,3,,POINT (80.1851473 13.0615155)
7820101185,13.0609807,80.1853568,,3,,POINT (80.1853568 13.0609807)
7820101191,13.0607345,80.1851716,,3,,POINT (80.1851716 13.0607345)
7820101192,13.0596107,80.185087,,3,,POINT (80.185087 13.0596107)
7820101193,13.0595886,80.1841891,,1,,POINT (80.1841891 13.0595886)
7820101200,13.0607335,80.1867072,,3,,POINT (80.1867072 13.0607335)
7820101201,13.0609659,80.1867311,,3,,POINT (80.1867311 13.0609659)
7820101216,13.0606648,80.1861468,,1,,POINT (80.1861468 13.0606648)
7820111211,13.1154095,80.1562657,,1,,POINT (80.1562657 13.1154095)
7820111212,13.1194714,80.1578395,,3,,POINT (80.1578395 13.1194714)
7820111213,13.1165651,80.1629242,,3,,POINT (80.1629242 13.1165651)
7820111214,13.1199654,80.1579095,,3,,POINT (80.1579095 13.1199654)
7820111215,13.1155862,80.1556073,,3,,POINT (80.1556073 13.1155862)
7820111218,13.119126,80.1583166,,1,,POINT (80.1583166 13.119126)
7820111220,13.1189075,80.1587323,,3,,POINT (80.1587323 13.1189075)
7820111221,13.1187432,80.1596779,,1,,POINT (80.1596779 13.1187432)
7820111225,13.1171824,80.1640889,,3,,POINT (80.1640889 13.1171824)
7820111226,13.1194973,80.1590018,,3,,POINT (80.1590018 13.1194973)
7820112486,13.123517,80.1639318,,1,,POINT (80.1639318 13.123517)
7820112488,13.1234567,80.1644974,,4,,POINT (80.1644974 13.1234567)
7820112491,13.123706,80.1628148,,3,,POINT (80.1628148 13.123706)
7820112493,13.1223963,80.1612163,,3,,POINT (80.1612163 13.1223963)
7820112496,13.1223473,80.1616399,,3,,POINT (80.1616399 13.1223473)
7820119074,13.1222831,80.1706884,,3,,POINT (80.1706884 13.1222831)
7820119077,13.1218385,80.1691354,,1,,POINT (80.1691354 13.1218385)
7820119080,13.1222368,80.1697335,,1,,POINT (80.1697335 13.1222368)
7820119082,13.121016,80.1692382,,4,,POINT (80.1692382 13.121016)
7820120500,13.1684623,80.215536,,3,,POINT (80.215536 13.1684623)
7820120501,13.1696809,80.2151325,,1,,POINT (80.2151325 13.1696809)
7820120502,13.1714359,80.2131262,,1,,POINT (80.2131262 13.1714359)
7820120515,13.1705743,80.2154596,,3,,POINT (80.2154596 13.1705743)
7820120516,13.1710416,80.2154785,,1,,POINT (80.2154785 13.1710416)
7820120517,13.1710181,80.2158473,,1,,POINT (80.2158473 13.1710181)
7820120538,13.1710001,80.2133274,,1,,POINT (80.2133274 13.1710001)
7820120543,13.1702559,80.2145692,,4,,POINT (80.2145692 13.1702559)
7820120544,13.1692255,80.2101417,,3,,POINT (80.2101417 13.1692255)
7820120550,13.1706411,80.2146363,,3,,POINT (80.2146363 13.1706411)
7820120552,13.1705471,80.2157937,,3,,POINT (80.2157937 13.1705471)
7820120553,13.1702909,80.214151,,3,,POINT (80.214151 13.1702909)
7820120557,13.1712861,80.2139697,,4,,POINT (80.2139697 13.1712861)
7820120562,13.1694554,80.2140375,,4,,POINT (80.2140375 13.1694554)
7820122327,13.063103,80.1799809,,3,,POINT (80.1799809 13.063103)
7820122328,13.0630948,80.1793212,,3,,POINT (80.1793212 13.0630948)
7820122335,13.0667397,80.1802928,,1,,POINT (80.1802928 13.0667397)
7820122337,13.0673387,80.1803468,,3,,POINT (80.1803468 13.0673387)
7820122346,13.0632225,80.1837263,,3,,POINT (80.1837263 13.0632225)
7820122347,13.0631349,80.1842641,,3,,POINT (80.1842641 13.0631349)
7820122350,13.0633922,80.1843116,,3,,POINT (80.1843116 13.0633922)
7820122351,13.0634709,80.1837783,,3,,POINT (80.1837783 13.0634709)
7820122355,13.0676253,80.179246,,3,,POINT (80.179246 13.0676253)
7820122356,13.0678733,80.1797289,,1,,POINT (80.1797289 13.0678733)
7820122360,13.0684497,80.1821829,,3,,POINT (80.1821829 13.0684497)
7820122365,13.0648578,80.186573,,3,,POINT (80.186573 13.0648578)
7820122366,13.0629243,80.1910397,,3,,POINT (80.1910397 13.0629243)
7820122371,13.0648325,80.1932281,,3,,POINT (80.1932281 13.0648325)
7820122375,13.0644199,80.1958188,,3,,POINT (80.1958188 13.0644199)
7820130608,13.1285215,80.2419868,,3,,POINT (80.2419868 13.1285215)
7820130610,13.1284305,80.242114,,3,,POINT (80.242114 13.1284305)
7820130611,13.1279496,80.2427755,,3,,POINT (80.2427755 13.1279496)
7820151088,13.1200111,80.1674015,,3,,POINT (80.1674015 13.1200111)
7820151091,13.1197723,80.1680966,,3,,POINT (80.1680966 13.1197723)
7820151096,13.1226687,80.1697069,,3,,POINT (80.1697069 13.1226687)
7820151097,13.1178019,80.1678214,,1,,POINT (80.1678214 13.1178019)
7820151100,13.1214253,80.1686753,,1,,POINT (80.1686753 13.1214253)
7820151105,13.1196055,80.1675178,,3,,POINT (80.1675178 13.1196055)
7820154176,13.1684352,80.2088615,,1,,POINT (80.2088615 13.1684352)
7820154181,13.1681659,80.2100199,,3,,POINT (80.2100199 13.1681659)
7820161005,13.1714333,80.2106385,,1,,POINT (80.2106385 13.1714333)
7820161006,13.173648,80.2103475,,1,,POINT (80.2103475 13.173648)
7820161007,13.1732092,80.2105299,,1,,POINT (80.2105299 13.1732092)
7820161008,13.1715952,80.2124181,,1,,POINT (80.2124181 13.1715952)
7820161009,13.1716306,80.2130882,,1,,POINT (80.2130882 13.1716306)
7820161010,13.1721878,80.2116729,,4,,POINT (80.2116729 13.1721878)
7820161012,13.1722339,80.2134529,,3,,POINT (80.2134529 13.1722339)
7820161014,13.1734155,80.2111253,,3,,POINT (80.2111253 13.1734155)
7820161022,13.1704273,80.2108442,,3,,POINT (80.2108442 13.1704273)
7820161032,13.1693876,80.2112617,,3,,POINT (80.2112617 13.1693876)
7820161033,13.1699564,80.2112997,,1,,POINT (80.2112997 13.1699564)
7820161042,13.1698311,80.2131142,,3,,POINT (80.2131142 13.1698311)
7820161043,13.1704159,80.2123595,,1,,POINT (80.2123595 13.1704159)
7820161048,13.1697656,80.2123031,,3,,POINT (80.2123031 13.1697656)
7820161052,13.1692656,80.2119797,,3,,POINT (80.2119797 13.1692656)
7820161054,13.1693455,80.2122856,,4,,POINT (80.2122856 13.1693455)
7820161055,13.1724015,80.2138357,,3,,POINT (80.2138357 13.1724015)
7820161056,13.1713465,80.2136299,,3,,POINT (80.2136299 13.1713465)
7820161058,13.1694765,80.2090186,,3,,POINT (80.2090186 13.1694765)
7820161059,13.1684259,80.2159425,,3,,POINT (80.2159425 13.1684259)
7820161061,13.1728296,80.2118602,,4,,POINT (80.2118602 13.1728296)
7820161062,13.1731627,80.2119421,,3,,POINT (80.2119421 13.1731627)
7820161063,13.1718381,80.2115625,,3,,POINT (80.2115625 13.1718381)
7820161064,13.1699094,80.2116966,,1,,POINT (80.2116966 13.1699094)
7820161065,13.1719834,80.2104038,,4,,POINT (80.2104038 13.1719834)
7820161066,13.1721558,80.2105647,,3,,POINT (80.2105647 13.1721558)
7820161067,13.1720564,80.210024,,3,,POINT (80.210024 13.1720564)
7820161068,13.1692282,80.2144271,,1,,POINT (80.2144271 13.1692282)
7820161070,13.1695024,80.2104574,,3,,POINT (80.2104574 13.1695024)
7820161071,13.1695179,80.2101754,,3,,POINT (80.2101754 13.1695179)
7820161072,13.1691577,80.2159613,,1,,POINT (80.2159613 13.1691577)
7820161073,13.1724431,80.2107578,,3,,POINT (80.2107578 13.1724431)
7820161075,13.1727408,80.2109027,,3,,POINT (80.2109027 13.1727408)
7820161078,13.1694438,80.210868,,3,,POINT (80.210868 13.1694438)
7820161079,13.1730751,80.2110233,,4,,POINT (80.2110233 13.1730751)
7820161080,13.1701892,80.2105379,,3,,POINT (80.2105379 13.1701892)
7820161081,13.168136,80.214465,,3,,POINT (80.214465 13.168136)
7820161082,13.1725006,80.2117717,,4,,POINT (80.2117717 13.1725006)
7820191992,13.1697707,80.2093839,,3,,POINT (80.2093839 13.1697707)
7820191994,13.1718114,80.2096037,,1,,POINT (80.2096037 13.1718114)
7820191995,13.1703799,80.207566,,1,,POINT (80.207566 13.1703799)
7820191996,13.1680647,80.2077573,,3,,POINT (80.2077573 13.1680647)
7820191999,13.1710868,80.2078486,,3,,POINT (80.2078486 13.1710868)
7820192002,13.1717085,80.2087038,,3,,POINT (80.2087038 13.1717085)
7820192003,13.17202,80.2085664,,3,,POINT (80.2085664 13.17202)
7820192004,13.1696591,80.2086807,,3,,POINT (80.2086807 13.1696591)
7820192009,13.1684643,80.2092169,,1,,POINT (80.2092169 13.1684643)
7820192014,13.1685109,80.2100602,,3,,POINT (80.2100602 13.1685109)
7820192015,13.1716909,80.208537,,3,,POINT (80.208537 13.1716909)
7820192016,13.1707828,80.2078869,,4,,POINT (80.2078869 13.1707828)
7820192018,13.1713097,80.2087623,,4,,POINT (80.2087623 13.1713097)
7820192022,13.1684238,80.2079683,,3,,POINT (80.2079683 13.1684238)
